order_id,order_date,ship_date,order_status,customer_id,product_id,product_name,category,sub_category,quantity,unit_price,sales,discount,profit,state,country,region,shipping_mode
ORD100159,2024-07-17,2024-07-23,In Transit,CUST4625,PROD639,Education Product,Books,Education,5,233.54,1167.7,324.21,518.43,Bavaria,Canada,West,Second Class
ORD100160,2023-05-19,2023-05-26,Cancelled,CUST2695,PROD739,Decor Product,Home & Kitchen,Decor,1,434.08,434.08,104.42,214.46,Texas,USA,East,Same Day
ORD100161,2024-09-06,2024-09-11,In Transit,CUST3354,PROD566,Decor Product,Home & Kitchen,Decor,2,213.26,426.52,52.24,313.62,Ontario,Singapore,South,Standard
ORD100162,2024-11-28,2024-12-01,Cancelled,CUST7999,PROD964,Outdoor Product,Sports,Outdoor,5,58.76,293.8,26.19,221.92,New York,USA,East,Same Day
ORD100163,2024-08-27,2024-08-29,In Transit,CUST2873,PROD800,Accessories Product,Electronics,Accessories,2,278.19,556.38,164.85,300.79,Karnataka,Brazil,Central,Same Day
ORD100164,2023-06-27,2023-06-30,Cancelled,CUST6334,PROD868,Furniture Product,Home & Kitchen,Furniture,3,460.52,1381.56,248.81,805.99,Ontario,Australia,North,Same Day
ORD100165,2023-11-23,2023-11-29,In Transit,CUST1839,PROD839,Furniture Product,Home & Kitchen,Furniture,2,325.47,650.94,144.6,381.21,Tamil Nadu,Germany,North,First Class
ORD100166,2024-06-26,2024-06-27,Delivered,CUST4583,PROD104,Women Product,Fashion,Women,1,420.47,420.47,120.93,211.96,Ontario,Canada,South,Second Class
ORD100167,2024-12-21,2024-12-24,Cancelled,CUST3730,PROD413,Indoor Product,Sports,Indoor,5,235.47,1177.35,329.02,593.56,New York,Australia,East,Second Class
ORD100168,2023-11-13,2023-11-18,Shipped,CUST5951,PROD582,Kids Product,Fashion,Kids,5,349.27,1746.35,241.5,1247.23,Tamil Nadu,UAE,North,First Class
ORD100169,2023-04-03,2023-04-07,Cancelled,CUST4401,PROD715,Furniture Product,Home & Kitchen,Furniture,5,72.83,364.15,14.19,272.77,Maharashtra,Germany,West,Same Day
ORD100170,2024-07-14,2024-07-19,Shipped,CUST3858,PROD845,Fiction Product,Books,Fiction,1,424.65,424.65,118.3,206.62,Karnataka,Australia,West,First Class
ORD100171,2023-02-04,2023-02-11,In Transit,CUST1906,PROD612,Men Product,Fashion,Men,2,237.73,475.46,123.5,265.11,Texas,USA,Central,Second Class
ORD100172,2023-08-06,2023-08-09,In Transit,CUST9284,PROD474,Fitness Product,Sports,Fitness,4,440.47,1761.88,253.17,1040.32,Ontario,India,East,Same Day
ORD100173,2024-12-20,2024-12-25,Returned,CUST9816,PROD750,Men Product,Fashion,Men,3,132.74,398.22,44.52,279.37,Texas,Japan,Central,Standard
ORD100174,2023-05-30,2023-06-01,In Transit,CUST5264,PROD669,Education Product,Books,Education,1,285.34,285.34,76.55,127.7,Delhi,USA,North,Same Day
ORD100175,2023-10-11,2023-10-14,Delivered,CUST2519,PROD954,Fitness Product,Sports,Fitness,3,284.06,852.18,60.82,561.6,Maharashtra,France,West,Standard
ORD100176,2023-01-06,2023-01-11,Cancelled,CUST2287,PROD991,Non-Fiction Product,Books,Non-Fiction,1,411.66,411.66,52.99,287.12,Bavaria,France,West,Same Day
ORD100177,2023-08-12,2023-08-19,Delivered,CUST3075,PROD684,Women Product,Fashion,Women,3,376.32,1128.96,332.53,514.89,Texas,France,East,First Class
ORD100178,2023-11-19,2023-11-20,Returned,CUST5536,PROD506,Women Product,Fashion,Women,4,224.66,898.64,183.16,462.62,Texas,Italy,North,Second Class
ORD100179,2023-11-16,2023-11-22,In Transit,CUST9330,PROD707,Indoor Product,Sports,Indoor,1,20.62,20.62,2.93,14.8,Bavaria,Italy,South,Second Class
ORD100180,2024-02-20,2024-02-27,In Transit,CUST3104,PROD362,Fiction Product,Books,Fiction,4,218.72,874.88,224.99,388.53,Maharashtra,Italy,North,Second Class
ORD100181,2024-12-28,2024-12-31,In Transit,CUST4923,PROD992,Non-Fiction Product,Books,Non-Fiction,5,306.28,1531.4,233.76,1035.54,California,Australia,West,Standard
ORD100182,2024-02-25,2024-02-29,Returned,CUST7986,PROD513,Non-Fiction Product,Books,Non-Fiction,3,323.02,969.06,83.94,621.47,California,UAE,East,Same Day
ORD100183,2023-10-04,2023-10-06,In Transit,CUST8543,PROD395,Furniture Product,Home & Kitchen,Furniture,2,129.41,258.82,16.44,172.79,Bavaria,USA,Central,Standard
ORD100184,2024-03-02,2024-03-04,Shipped,CUST3725,PROD465,Mobile Product,Electronics,Mobile,2,280.49,560.98,33.5,441.33,Ontario,Singapore,Central,Second Class
ORD100185,2023-04-03,2023-04-06,Cancelled,CUST4804,PROD117,Accessories Product,Electronics,Accessories,5,285.83,1429.15,12.95,1144.23,Texas,Australia,East,Second Class
ORD100186,2023-10-15,2023-10-16,In Transit,CUST6756,PROD972,Kids Product,Fashion,Kids,3,475.86,1427.58,16.35,1110.34,New York,Japan,West,Standard
ORD100187,2024-05-10,2024-05-16,Returned,CUST9899,PROD430,Kids Product,Fashion,Kids,1,219.53,219.53,54.52,134.45,Karnataka,Singapore,East,Standard
ORD100188,2023-12-21,2023-12-26,In Transit,CUST7591,PROD729,Appliances Product,Home & Kitchen,Appliances,1,319.22,319.22,3.85,219.73,Delhi,Japan,East,Standard
ORD100189,2023-11-02,2023-11-09,Returned,CUST7659,PROD671,Women Product,Fashion,Women,5,485.19,2425.95,176.36,1900.19,Ontario,UK,Central,Second Class
ORD100190,2023-06-29,2023-07-05,Shipped,CUST8409,PROD497,Accessories Product,Electronics,Accessories,1,233.87,233.87,59.37,141.28,Queensland,Singapore,Central,Same Day
ORD100191,2023-10-20,2023-10-24,In Transit,CUST2989,PROD760,Fiction Product,Books,Fiction,5,285.47,1427.35,62.4,1036.19,Maharashtra,Italy,North,First Class
ORD100192,2024-11-02,2024-11-07,In Transit,CUST1251,PROD614,Laptop Product,Electronics,Laptop,5,145.71,728.55,151.63,472.62,Queensland,UK,East,Same Day
ORD100193,2023-06-13,2023-06-18,In Transit,CUST3045,PROD602,Fitness Product,Sports,Fitness,2,285.64,571.28,71.4,387.48,Maharashtra,Singapore,Central,First Class
ORD100194,2023-04-14,2023-04-15,Shipped,CUST2365,PROD641,Fiction Product,Books,Fiction,2,261.36,522.72,153.16,282.06,Delhi,Australia,Central,Second Class
ORD100195,2023-12-20,2023-12-23,Delivered,CUST6180,PROD589,Education Product,Books,Education,2,56.53,113.06,33.21,47.98,Tamil Nadu,UAE,West,First Class
ORD100196,2023-11-26,2023-11-27,Cancelled,CUST7780,PROD683,Mobile Product,Electronics,Mobile,3,165.99,497.97,50.27,311.13,Tamil Nadu,France,East,Second Class
ORD100197,2023-11-27,2023-12-01,Returned,CUST4838,PROD187,Decor Product,Home & Kitchen,Decor,4,363.7,1454.8,96.69,989.79,California,Brazil,East,First Class
ORD100198,2023-10-05,2023-10-06,Cancelled,CUST4516,PROD433,Men Product,Fashion,Men,5,167.17,835.85,148.4,460.5,California,Italy,Central,First Class
ORD100199,2024-05-19,2024-05-24,Cancelled,CUST5725,PROD268,Accessories Product,Electronics,Accessories,2,10.61,21.22,5.95,10.18,Queensland,Australia,East,First Class
ORD100200,2024-04-10,2024-04-16,In Transit,CUST7418,PROD784,Women Product,Fashion,Women,4,435.17,1740.68,417.15,1013.08,New York,France,Central,Second Class
ORD100201,2023-04-07,2023-04-08,Shipped,CUST6706,PROD581,Accessories Product,Electronics,Accessories,2,244.63,489.26,138.38,211.57,Tamil Nadu,Brazil,South,First Class
ORD100202,2023-03-16,2023-03-20,Shipped,CUST5268,PROD749,Kids Product,Fashion,Kids,4,216.22,864.88,166.96,596.96,Maharashtra,Canada,North,Same Day
ORD100203,2024-02-01,2024-02-02,Returned,CUST1621,PROD880,Women Product,Fashion,Women,3,264.74,794.22,208.95,476.96,Texas,France,South,Second Class
ORD100204,2023-07-29,2023-08-02,Cancelled,CUST4009,PROD212,Fiction Product,Books,Fiction,4,145.86,583.44,51.95,408.44,Queensland,UAE,Central,Same Day
ORD100205,2024-06-19,2024-06-22,Delivered,CUST2871,PROD251,Women Product,Fashion,Women,2,414.98,829.96,173.04,420.18,Queensland,Singapore,South,Second Class
ORD100206,2024-08-08,2024-08-09,Delivered,CUST8484,PROD859,Furniture Product,Home & Kitchen,Furniture,4,19.25,77.0,5.42,62.24,Karnataka,Singapore,West,Second Class
ORD100207,2024-08-19,2024-08-23,Delivered,CUST7859,PROD834,Men Product,Fashion,Men,1,230.69,230.69,11.85,193.56,Karnataka,Canada,East,First Class
ORD100208,2023-10-04,2023-10-05,Returned,CUST2526,PROD742,Decor Product,Home & Kitchen,Decor,1,280.93,280.93,11.03,222.9,Bavaria,Australia,North,Standard
ORD100209,2023-11-29,2023-12-02,Returned,CUST1744,PROD710,Education Product,Books,Education,1,132.23,132.23,3.51,114.05,California,Italy,South,Second Class
ORD100210,2024-11-07,2024-11-13,In Transit,CUST2892,PROD331,Mobile Product,Electronics,Mobile,3,416.67,1250.01,19.38,934.0,Delhi,UK,East,Second Class
ORD100211,2023-05-04,2023-05-10,Shipped,CUST5134,PROD828,Non-Fiction Product,Books,Non-Fiction,1,187.32,187.32,26.67,108.77,Delhi,India,South,Second Class
ORD100212,2024-09-15,2024-09-21,In Transit,CUST9917,PROD363,Decor Product,Home & Kitchen,Decor,3,74.59,223.77,21.28,155.48,Maharashtra,India,South,Same Day
ORD100213,2024-07-16,2024-07-17,Delivered,CUST9921,PROD874,Non-Fiction Product,Books,Non-Fiction,4,64.22,256.88,21.27,170.1,Maharashtra,Canada,West,Same Day
ORD100214,2023-07-17,2023-07-20,Delivered,CUST7918,PROD419,Kids Product,Fashion,Kids,4,108.56,434.24,26.83,331.54,Maharashtra,UAE,Central,Second Class
ORD100215,2024-09-30,2024-10-02,In Transit,CUST5462,PROD185,Education Product,Books,Education,3,335.05,1005.15,45.73,814.67,Delhi,USA,East,Second Class
ORD100216,2023-04-07,2023-04-14,Cancelled,CUST7633,PROD116,Kids Product,Fashion,Kids,3,101.55,304.65,67.78,158.65,Tamil Nadu,France,North,Standard
ORD100217,2023-07-20,2023-07-25,Returned,CUST2509,PROD872,Mobile Product,Electronics,Mobile,1,224.81,224.81,38.55,161.15,Ontario,India,East,First Class
ORD100218,2024-05-15,2024-05-19,Returned,CUST5380,PROD563,Mobile Product,Electronics,Mobile,2,6.92,13.84,1.67,10.72,Ontario,France,South,First Class
ORD100219,2024-08-05,2024-08-11,Delivered,CUST7889,PROD669,Furniture Product,Home & Kitchen,Furniture,5,451.95,2259.75,398.25,1324.01,Texas,Germany,Central,Same Day
ORD100220,2023-11-09,2023-11-15,Delivered,CUST4480,PROD189,Women Product,Fashion,Women,3,210.57,631.71,125.12,402.93,Delhi,France,West,Same Day
ORD100221,2023-02-05,2023-02-08,Cancelled,CUST3072,PROD848,Kids Product,Fashion,Kids,1,273.39,273.39,46.95,163.27,Karnataka,UK,West,Standard
ORD100222,2024-05-07,2024-05-10,Delivered,CUST1736,PROD247,Appliances Product,Home & Kitchen,Appliances,2,119.75,239.5,24.07,167.26,New York,India,East,Standard
ORD100223,2023-06-24,2023-06-28,Cancelled,CUST9775,PROD712,Women Product,Fashion,Women,4,425.25,1701.0,352.78,1071.27,Delhi,Singapore,West,Same Day
ORD100224,2024-02-04,2024-02-09,Cancelled,CUST2301,PROD276,Furniture Product,Home & Kitchen,Furniture,1,236.73,236.73,67.63,100.07,Bavaria,Germany,North,Same Day
ORD100225,2023-01-26,2023-01-31,Returned,CUST4660,PROD368,Non-Fiction Product,Books,Non-Fiction,2,407.24,814.48,192.61,463.18,Texas,Singapore,North,Same Day
ORD100226,2024-11-06,2024-11-12,Cancelled,CUST7765,PROD184,Fitness Product,Sports,Fitness,1,385.11,385.11,75.81,217.82,Queensland,France,East,Standard
ORD100227,2024-01-17,2024-01-18,Cancelled,CUST1089,PROD157,Outdoor Product,Sports,Outdoor,1,404.98,404.98,98.43,256.99,Queensland,Canada,North,Standard
ORD100228,2024-12-21,2024-12-24,In Transit,CUST1689,PROD857,Kids Product,Fashion,Kids,5,439.87,2199.35,571.32,1278.22,Ontario,India,Central,Same Day
ORD100229,2024-11-04,2024-11-10,Cancelled,CUST5984,PROD727,Indoor Product,Sports,Indoor,5,248.58,1242.9,8.68,995.55,Bavaria,USA,Central,Second Class
ORD100230,2024-07-02,2024-07-03,In Transit,CUST5910,PROD194,Indoor Product,Sports,Indoor,5,472.74,2363.7,356.86,1766.46,California,Australia,Central,First Class
ORD100231,2023-02-25,2023-03-02,Cancelled,CUST3534,PROD145,Fiction Product,Books,Fiction,1,18.68,18.68,1.38,14.19,Texas,Singapore,North,First Class
ORD100232,2023-05-07,2023-05-13,Cancelled,CUST6482,PROD611,Fitness Product,Sports,Fitness,3,236.32,708.96,149.72,370.65,Tamil Nadu,Germany,East,Second Class
ORD100233,2024-10-11,2024-10-14,Returned,CUST5835,PROD783,Mobile Product,Electronics,Mobile,4,252.97,1011.88,30.36,767.05,Tamil Nadu,Japan,West,Same Day
ORD100234,2024-01-25,2024-01-28,Cancelled,CUST9603,PROD107,Fiction Product,Books,Fiction,5,295.37,1476.85,23.66,1039.33,Tamil Nadu,USA,Central,Standard
ORD100235,2023-06-28,2023-07-03,Shipped,CUST7494,PROD795,Fiction Product,Books,Fiction,4,62.94,251.76,39.83,157.47,Ontario,France,North,First Class
ORD100236,2023-11-25,2023-12-01,Delivered,CUST3127,PROD846,Mobile Product,Electronics,Mobile,2,223.57,447.14,4.41,371.35,Texas,Australia,Central,Standard
ORD100237,2023-07-12,2023-07-17,Shipped,CUST8786,PROD202,Indoor Product,Sports,Indoor,1,401.63,401.63,106.92,179.13,Queensland,Germany,Central,Standard
ORD100238,2024-07-08,2024-07-15,In Transit,CUST5122,PROD817,Furniture Product,Home & Kitchen,Furniture,3,361.76,1085.28,34.93,820.44,Bavaria,Canada,North,Second Class
ORD100239,2023-06-18,2023-06-23,Delivered,CUST4162,PROD702,Decor Product,Home & Kitchen,Decor,5,469.11,2345.55,499.88,1603.8,New York,Brazil,East,Second Class
ORD100240,2023-07-15,2023-07-20,Shipped,CUST9619,PROD139,Laptop Product,Electronics,Laptop,3,295.76,887.28,246.0,480.34,Delhi,India,Central,Standard
ORD100241,2024-12-17,2024-12-18,Returned,CUST9397,PROD937,Indoor Product,Sports,Indoor,3,293.16,879.48,57.73,586.64,Bavaria,Singapore,Central,Second Class
ORD100242,2024-12-12,2024-12-15,Returned,CUST6694,PROD879,Appliances Product,Home & Kitchen,Appliances,1,454.14,454.14,22.29,386.32,Maharashtra,Germany,North,Same Day
ORD100243,2023-10-21,2023-10-24,In Transit,CUST4401,PROD169,Women Product,Fashion,Women,3,6.6,19.8,5.58,10.13,Bavaria,Italy,South,Standard
ORD100244,2024-06-11,2024-06-13,Delivered,CUST2189,PROD985,Non-Fiction Product,Books,Non-Fiction,1,278.77,278.77,46.57,182.52,Texas,Singapore,South,Same Day
ORD100245,2023-11-02,2023-11-08,Cancelled,CUST2398,PROD637,Decor Product,Home & Kitchen,Decor,3,217.63,652.89,192.03,275.43,California,India,North,Standard
ORD100246,2023-10-18,2023-10-23,Shipped,CUST2605,PROD995,Fiction Product,Books,Fiction,1,289.94,289.94,60.32,176.01,Tamil Nadu,Canada,Central,Same Day
ORD100247,2024-09-22,2024-09-26,Shipped,CUST5137,PROD622,Men Product,Fashion,Men,1,142.11,142.11,8.73,106.04,Bavaria,Italy,Central,Standard
ORD100248,2023-03-05,2023-03-12,Cancelled,CUST6544,PROD304,Men Product,Fashion,Men,3,122.26,366.78,58.17,227.96,Bavaria,USA,South,Same Day
ORD100249,2023-09-27,2023-10-02,Cancelled,CUST7434,PROD987,Fiction Product,Books,Fiction,3,486.42,1459.26,164.31,863.55,New York,Germany,Central,Standard
ORD100250,2023-08-17,2023-08-19,Shipped,CUST3705,PROD804,Outdoor Product,Sports,Outdoor,5,477.56,2387.8,284.71,1777.17,Bavaria,Germany,East,First Class
ORD100251,2024-02-11,2024-02-14,Shipped,CUST4265,PROD493,Fitness Product,Sports,Fitness,5,64.84,324.2,91.74,181.37,New York,Brazil,Central,Same Day
ORD100252,2024-12-25,2025-01-01,Cancelled,CUST8343,PROD777,Accessories Product,Electronics,Accessories,4,296.62,1186.48,73.68,958.45,Queensland,UK,West,Standard
ORD100253,2024-01-31,2024-02-01,Returned,CUST6691,PROD538,Mobile Product,Electronics,Mobile,2,87.98,175.96,25.46,124.25,Karnataka,UK,Central,Same Day
ORD100254,2024-06-20,2024-06-21,Shipped,CUST4087,PROD692,Decor Product,Home & Kitchen,Decor,4,331.77,1327.08,130.66,854.15,Queensland,USA,South,Same Day
ORD100255,2023-04-08,2023-04-14,Cancelled,CUST6784,PROD405,Accessories Product,Electronics,Accessories,3,273.16,819.48,240.27,453.73,Ontario,Singapore,West,Standard
ORD100256,2024-09-04,2024-09-05,Shipped,CUST4170,PROD446,Fitness Product,Sports,Fitness,4,57.41,229.64,7.52,157.5,New York,Italy,North,First Class
ORD100257,2024-05-03,2024-05-04,Shipped,CUST8296,PROD822,Laptop Product,Electronics,Laptop,3,321.89,965.67,31.81,752.15,California,USA,South,Second Class
ORD100258,2023-02-22,2023-02-25,Delivered,CUST6433,PROD850,Furniture Product,Home & Kitchen,Furniture,3,77.74,233.22,26.61,156.42,Texas,Singapore,South,Same Day
ORD100259,2024-04-11,2024-04-14,Cancelled,CUST6223,PROD501,Mobile Product,Electronics,Mobile,5,422.1,2110.5,204.41,1367.8,Delhi,France,South,Standard
ORD100260,2023-03-02,2023-03-05,In Transit,CUST3628,PROD778,Laptop Product,Electronics,Laptop,3,342.9,1028.7,47.5,750.25,Karnataka,USA,West,Same Day
ORD100261,2024-02-17,2024-02-21,In Transit,CUST9902,PROD789,Kids Product,Fashion,Kids,2,112.52,225.04,8.09,175.51,New York,Japan,West,Second Class
ORD100262,2023-02-03,2023-02-06,In Transit,CUST6676,PROD820,Men Product,Fashion,Men,5,187.13,935.65,40.64,621.49,California,USA,North,Same Day
ORD100263,2023-12-22,2023-12-27,Delivered,CUST7176,PROD260,Men Product,Fashion,Men,1,272.86,272.86,33.98,196.06,Ontario,Italy,Central,Second Class
ORD100264,2024-09-10,2024-09-17,Shipped,CUST5467,PROD263,Fitness Product,Sports,Fitness,3,319.19,957.57,213.39,473.39,Maharashtra,Singapore,West,Standard
ORD100265,2023-07-24,2023-07-25,Returned,CUST1786,PROD352,Kids Product,Fashion,Kids,5,222.88,1114.4,36.91,870.55,Queensland,Singapore,South,First Class
ORD100266,2024-01-20,2024-01-21,Cancelled,CUST8275,PROD765,Kids Product,Fashion,Kids,2,343.03,686.06,108.11,503.02,Tamil Nadu,USA,South,Same Day
ORD100267,2024-01-02,2024-01-04,Shipped,CUST8112,PROD964,Decor Product,Home & Kitchen,Decor,5,398.29,1991.45,597.29,1007.22,Tamil Nadu,Japan,North,First Class
ORD100268,2023-08-18,2023-08-23,Shipped,CUST7835,PROD320,Furniture Product,Home & Kitchen,Furniture,1,324.52,324.52,73.88,185.69,Queensland,Singapore,South,First Class
ORD100269,2023-11-16,2023-11-17,Shipped,CUST2856,PROD570,Appliances Product,Home & Kitchen,Appliances,4,56.08,224.32,66.84,112.95,Karnataka,India,Central,Standard
ORD100270,2024-05-30,2024-06-02,In Transit,CUST1538,PROD407,Fiction Product,Books,Fiction,5,463.1,2315.5,141.41,1877.99,California,USA,Central,Standard
ORD100271,2023-03-07,2023-03-09,Cancelled,CUST1464,PROD799,Men Product,Fashion,Men,4,334.78,1339.12,261.75,727.14,Tamil Nadu,Italy,West,Second Class
ORD100272,2024-08-23,2024-08-28,Cancelled,CUST3777,PROD288,Kids Product,Fashion,Kids,2,326.97,653.94,143.11,414.53,Bavaria,UK,East,Standard
ORD100273,2023-12-05,2023-12-12,Returned,CUST4928,PROD865,Mobile Product,Electronics,Mobile,2,199.73,399.46,91.09,197.44,California,USA,East,Second Class
ORD100274,2023-02-07,2023-02-09,Cancelled,CUST4610,PROD130,Fitness Product,Sports,Fitness,5,113.37,566.85,58.66,404.63,Texas,Brazil,East,Standard
ORD100275,2023-01-08,2023-01-14,Shipped,CUST2038,PROD214,Non-Fiction Product,Books,Non-Fiction,5,185.24,926.2,127.36,593.98,California,Canada,South,Same Day
ORD100276,2024-11-13,2024-11-17,Cancelled,CUST9559,PROD292,Accessories Product,Electronics,Accessories,1,301.01,301.01,54.0,215.51,New York,Italy,Central,First Class
ORD100277,2024-01-31,2024-02-04,Returned,CUST7224,PROD344,Decor Product,Home & Kitchen,Decor,2,275.11,550.22,27.65,414.66,Maharashtra,Canada,North,First Class
ORD100278,2024-11-17,2024-11-23,Returned,CUST7584,PROD412,Education Product,Books,Education,3,261.16,783.48,133.21,449.09,New York,USA,South,Second Class
ORD100279,2023-11-14,2023-11-21,Cancelled,CUST7068,PROD993,Decor Product,Home & Kitchen,Decor,1,17.71,17.71,4.88,8.21,Ontario,France,Central,First Class
ORD100280,2024-02-03,2024-02-09,Delivered,CUST3541,PROD900,Fiction Product,Books,Fiction,2,25.09,50.18,3.82,37.23,Ontario,Brazil,West,Standard
ORD100281,2024-12-21,2024-12-27,Cancelled,CUST3539,PROD231,Non-Fiction Product,Books,Non-Fiction,4,10.39,41.56,7.57,27.03,Bavaria,France,North,First Class
ORD100282,2023-08-17,2023-08-23,Delivered,CUST3878,PROD894,Outdoor Product,Sports,Outdoor,2,331.73,663.46,183.37,411.25,Delhi,Singapore,West,Same Day
ORD100283,2023-07-06,2023-07-12,Returned,CUST8298,PROD855,Appliances Product,Home & Kitchen,Appliances,3,317.03,951.09,13.09,836.67,Queensland,Germany,West,Second Class
ORD100284,2023-10-17,2023-10-20,In Transit,CUST4242,PROD428,Men Product,Fashion,Men,2,130.65,261.3,65.94,130.14,Delhi,Australia,Central,Same Day
ORD100285,2024-01-08,2024-01-15,Returned,CUST3312,PROD734,Fitness Product,Sports,Fitness,4,219.38,877.52,199.81,494.88,Karnataka,UAE,South,Same Day
ORD100286,2024-01-12,2024-01-19,Shipped,CUST8829,PROD200,Kids Product,Fashion,Kids,3,483.34,1450.02,27.4,1102.92,Ontario,Japan,North,Same Day
ORD100287,2024-09-22,2024-09-29,Returned,CUST2375,PROD502,Indoor Product,Sports,Indoor,2,132.4,264.8,10.59,205.99,Queensland,Canada,South,Second Class
ORD100288,2024-04-04,2024-04-09,Cancelled,CUST1262,PROD559,Non-Fiction Product,Books,Non-Fiction,5,253.02,1265.1,113.28,843.8,Bavaria,UAE,West,Same Day
ORD100289,2023-06-10,2023-06-15,Shipped,CUST5440,PROD862,Accessories Product,Electronics,Accessories,5,111.66,558.3,83.03,340.49,Bavaria,Germany,North,First Class
ORD100290,2024-11-18,2024-11-25,In Transit,CUST8377,PROD478,Appliances Product,Home & Kitchen,Appliances,3,102.14,306.42,70.54,158.83,Tamil Nadu,UK,South,First Class
ORD100291,2023-08-15,2023-08-21,Delivered,CUST7433,PROD104,Accessories Product,Electronics,Accessories,2,28.21,56.42,12.64,35.6,Karnataka,UK,North,Same Day
ORD100292,2024-11-20,2024-11-23,Shipped,CUST8844,PROD434,Kids Product,Fashion,Kids,2,59.66,119.32,30.65,65.87,Queensland,Germany,East,Second Class
